,APINumber,WellName,CountyName,OperatorName,StateName,TotalBaseNonWaterVolume
1936,37015225220000,MAGGIE BRA 1H,Bradford,"Chesapeake Operating, Inc.",Pennsylvania,427968.0
1937,49009289780000,BOX CREEK 35-71 29-1SXH,Converse,"Chesapeake Operating, Inc.",Wyoming,148013.0
1938,49037290510000,Frewen Unit 32-50D,Sweetwater,BP America Production Company,Wyoming,2626.0
1939,49037290540000,Frewen Unit 32-130D,Sweetwater,BP America Production Company,Wyoming,1603.0
1940,17017353160000,HUNTER 26-15-15 5H ALT,Caddo,"Chesapeake Operating, Inc.",Louisiana,314636.0
1941,5123206530000,Dier 14-8,Weld,Encana Oil & Gas (USA) Inc.,Colorado,24942.0
1942,30025123530000,WEST DOLLARHIDE DRINKARD UNIT 074,Lea,Chevron USA Inc.,New Mexico,15745.0
1944,33105029280000,Maybery 44-7H-607-15895-MB,Williams,"Sequel Energy, LLC",North Dakota,130000.0
1945,35141204420000,City of Frederick #6,Tillman,"Fulcrum Exploration, LLC.",Oklahoma,113.0
1946,37059257390000,ROGER PARRY 8H-X,Greene,"Chesapeake Operating, Inc.",Pennsylvania,451251.0
1947,42135423770000,Jordan University #456,Ector,Citation Oil and Gas Corp.,Texas,5295.0
1948,42269328660000,Burnett S B Estate N 53R,King,Hunt Oil Company,Texas,7966.7676
1949,42283333960000,H WILSON UNIT I LAS A 2H,La Salle,"Chesapeake Operating, Inc.",Texas,356501.0
1950,42461385660000,PFU3 2525,Upton,COG Operating LLC,Texas,77778.0
1951,47051015580000,SHL8 D,Marshall,"Noble Energy, Inc.",West Virginia,78000.0
1952,49037290490000,Frewen Unit 32-30D,Sweetwater,BP America Production Company,Wyoming,2478.0
1953,49037290500000,Frewen Unit 32-40D,Sweetwater,BP America Production Company,Wyoming,2626.0
1954,49037290520000,Frewen Unit 32-100D,Sweetwater,BP America Production Company,Wyoming,1946.0
1955,49037290530000,Frewen Unit 32-140D,Sweetwater,BP America Production Company,Wyoming,2462.0
1956,42103361480000,North McElroy Unit 4117BH,Crane,Apache Corporation,Texas,3330.0
1957,42495331360000,GWO 1726,Winkler,Whiting Petroleum,Texas,1435.0
1958,42495331410000,GWO 1721,Winkler,Whiting Petroleum,Texas,964.0
1959,42283334980000,AVANT NORTH UNIT LAS D 2H,La Salle,"Chesapeake Operating, Inc.",Texas,416647.0
1960,35045233210000,Mcquigg 20 2H,Ellis,MEWBOURNE OIL COMPANY,Oklahoma,84505.7335
1961,35045233380000,CULLY 21-20-26 1H,Ellis,"Chesapeake Operating, Inc.",Oklahoma,153519.0
1962,35051236680000,Sparks 1-27H,Grady,"Continental Resources, Inc",Oklahoma,255528.5737
1963,37115205090000,JUSER 1H,Susquehanna,"Chesapeake Operating, Inc.",Pennsylvania,399197.0
1964,42283332060000,SALINAS UNIT I LAS A 2H,La Salle,"Chesapeake Operating, Inc.",Texas,350634.0
1965,42383380980000,Chico Company 4M,Reagan,"FIML Natural Resources, LLC",Texas,72930.0
1966,42383381760000,Council Estelle -70- 6,Reagan,Merit Energy Company,Texas,48109.649
1967,47009001490000,GERALD GOURLEY BRK 3H,Brooke,"Chesapeake Operating, Inc.",West Virginia,336168.0
1968,47051015570000,SHL8 M,Marshall,"Noble Energy, Inc.",West Virginia,90000.0
1969,42439366220000,CAPTAIN TRT 2H,Tarrant,"Chesapeake Operating, Inc.",Texas,295615.0
1970,42495331130000,GWO 1614,Winkler,Whiting Petroleum,Texas,1300.0
1971,42103361340000,University Devonian 48#2,Crane,Apache Corporation,Texas,9322.0
1972,42475019590000,GWO 32R,Ward,Whiting Petroleum,Texas,2426.0
1973,42329386220000,Fee BF 901,Midland,"Fasken Oil and Ranch, Ltd.",Texas,69710.0
1974,42461387090000,Mary O 8501,Upton,Summit Petroleum LLC,Texas,66375.0
1975,42003430450000,Bakke Unit 163,Andrews,Apache Corporation,Texas,15002.0
1976,5123207750000,Miller 22-17,Weld,Encana Oil & Gas (USA) Inc.,Colorado,25299.0
1977,34067211120000,RENSI SOUTH 4-12-6 8H,Harrison,"Chesapeake Operating, Inc.",Ohio,326603.0
1978,35003225900000,COTTONWOOD 10-25-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,48149.0
1979,35119240420000,Thomason 22-20n-3e 1MH,Payne,Devon Energy Production Company L. P.,Oklahoma,97357.4363
1980,42113302460000,CHILDS KELLEY C 1H,Dallas,"Chesapeake Operating, Inc.",Texas,133899.0
1981,42135423630000,CAG 2305,Ector,XTO Energy/ExxonMobil,Texas,16022.0
1982,42165330650000,RCFU 256,Gaines,XTO Energy/ExxonMobil,Texas,10529.0
1983,42227374860000,Dora Roberts 298,Howard,"Sheridan Production Company, LLC",Texas,4888.0
1984,42237397410000,Nickens 5,Jack,"Atlas Energy, L.P.",Texas,63610.1
1985,42283335120000,BOBBITT LAS B 4H,La Salle,"Chesapeake Operating, Inc.",Texas,603822.0
1986,42429003880000,"Burgess ""1100"" #1",Stephens,PETEX,Texas,480.0
1987,42429348690000,Hudson #5,Stephens,PETEX,Texas,2058.0
1988,42439366250000,PLANET TRT 2H,Tarrant,"Chesapeake Operating, Inc.",Texas,295132.0
1989,42461387780000,Meiners 2515,Upton,COG Operating LLC,Texas,52050.0
1990,42475363530000,Barstow 22-6,Ward,"Jetta Operating Company, Inc",Texas,1831.0
1991,42479419780000,FAITH-YANA-I4H,Webb,"Chesapeake Operating, Inc.",Texas,569938.0
1992,49037287380000,SOURDOUGH 33-50D,Sweetwater,BP America Production Company,Wyoming,1678.0
1993,42335357970000,Turner Gregory #1607,Mitchell,"Quantum Resources Management, LLC",Texas,9814.889936
1994,42479419830000,FAITH-YANA-I5H,Webb,"Chesapeake Operating, Inc.",Texas,512805.0
1995,42371390350000,Ridge #12,Pecos,Griffin Petroleum Company,Texas,1791.0
1996,42003325480000,FCU 1217,Andrews,XTO Energy/ExxonMobil,Texas,18420.0
1997,42135423320000,Connell B-3,Ector,"Big Star Oil & Gas, LLC",Texas,10973.0
1998,30025409020000,Buck Federal 20-6H,Lea,ConocoPhillips Company/Burlington Resources,New Mexico,32.03542
1999,30025410140000,Ruby Federal 18,Lea,ConocoPhillips Company/Burlington Resources,New Mexico,12500.0
2000,35003225830000,LAVONA 10-25-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,41024.0
2001,35019258870000,Balvenie #2-1,Carter,Citation Oil and Gas Corp.,Oklahoma,26876.0
2002,35045233420000,LINCOLN MAX 35-19-25 1H,Ellis,"Chesapeake Operating, Inc.",Oklahoma,135203.0
2003,35149216720000,WHITE ELK 10-11-16 USA 1H,Washita,"Chesapeake Operating, Inc.",Oklahoma,207509.0
2004,42003322500000,Fullerton Clearfork Unit 16-19,Andrews,XTO Energy/ExxonMobil,Texas,21272.1166
2005,42235352890000,Cat Claw 62O,Irion,"FIML Natural Resources, LLC",Texas,62805.0
2006,42283332460000,LEDWIG LAS A 1H(XCO),La Salle,"Chesapeake Operating, Inc.",Texas,469438.0
2007,42311352670000,"Haynes ""A"" 6H",McMullen,Comstock Oil & Gas,Texas,523845.0
2008,42311352680000,"Haynes ""A"" 7H",McMullen,Comstock Oil & Gas,Texas,376019.0
2009,42311353730000,Corvette `A` 1H,McMullen,Abraxas Petroleum Corporation,Texas,419032.0354
2010,42429366340000,Coody J R 2,Stephens,Delta Oil & Gas Ltd.,Texas,9190.0
2011,42165377420000,RCFU 618,Gaines,XTO Energy/ExxonMobil,Texas,15129.0
2012,42329385300000,Shelby Fayth 3810,Midland,Summit Petroleum LLC,Texas,56339.0
2013,42329386210000,Fee BF 906,Midland,"Fasken Oil and Ranch, Ltd.",Texas,68984.0
2014,42003325270000,MSAU 1460,Andrews,XTO Energy/ExxonMobil,Texas,2874.0
2015,42483335830000,ZYBACH 9010H,Wheeler,"Chesapeake Operating, Inc.",Texas,385178.0
2016,30025363440000,West Blinebry Drinkard Unit #45,Lea,Apache Corporation,New Mexico,8490.226
2017,34067211110000,RENSI SOUTH 4-12-6 10H,Harrison,"Chesapeake Operating, Inc.",Ohio,299696.0
2018,35003225430000,Goeken 1-20H,Alfalfa,Fairway Resources Op. LLC,Oklahoma,16500.0
2019,35019258610000,Wildcat Jim #245,Carter,Citation Oil and Gas Corp.,Oklahoma,164.0
2020,42105416000000,Shannon Estate Noelke SE Well W-4,Crockett,"Green Century Exploration & Production, LLC",Texas,3260.0
2021,42135412830000,Lupin Txl Fee `A` 3504E,Ector,Chevron USA Inc.,Texas,12485.9927
2022,42237397380000,Nickens 4,Jack,"Atlas Energy, L.P.",Texas,26408.0173
2023,42501335520000,Mahoney H O 76,Yoakum,XTO Energy/ExxonMobil,Texas,8280.9912
2024,42227374450000,Newton  16-1,Howard,Athlon Energy Operating LLC,Texas,29956.95515
2025,35151238840000,RONALD 16-27-14 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,56498.0
2026,42371390500000,Lindsey 2507,Pecos,"ExL Petroleum, LP",Texas,99571.0
2027,4030363170000,Orchard SB68-7,Kern - 30,Occidental Oil and Gas,California,18957.8631
2028,25085218810000,POWERS RANCH 20-17  #1H,Roosevelt,Statoil Oil & Gas LP,Montana,211167.0
2029,30025387830000,Vacuum Grayburg San Andres Unit 405,Lea,Chevron USA Inc.,New Mexico,8289.7147
2030,35007256030000,Taylor 1-5H,Beaver,Unit Petroleum,Oklahoma,24500.8346
2031,35045233460000,G&G 21-20-26 1H,Ellis,"Chesapeake Operating, Inc.",Oklahoma,109011.0
2032,35119240430000,Thomason 15-20n-3e 1MH,Payne,Devon Energy Production Company L. P.,Oklahoma,165402.6916
2033,42003452390000,Dollarhide Unit 09-17-CT,Andrews,Chevron USA Inc.,Texas,22731.0
2034,42003452470000,Dollarhide Unit 08-09-CT,Andrews,Chevron USA Inc.,Texas,25259.0
2035,42003453300000,University 7-11 Well No. 3,Andrews,"W&T Offshore, Inc.",Texas,17155.0
2036,42041321210000,Metzer Et Al 1H,Brazos,"Marlin Energy Resources, LLC",Texas,342542.1943
2037,42115335770000,Donnell 264 3,Dawson,"Parsley Energy Operations, LLC",Texas,83064.1936
2038,42235353650000,Concho A 3004A,Irion,"FIML Natural Resources, LLC",Texas,63096.0
2039,42283335950000,KINSEL RR UNIT I LAS G 3H,La Salle,"Chesapeake Operating, Inc.",Texas,381177.0
2040,47009001380000,OV ROYALTY TRUST LLC BRK 6H,Brooke,"Chesapeake Operating, Inc.",West Virginia,330008.0
2041,47051015550000,SHL8 E,Marshall,"Noble Energy, Inc.",West Virginia,102000.0
2042,42461383620000,Four Corners TXL Fee 3304 U,Upton,Chevron USA Inc.,Texas,17500.0
2043,5123208380000,Townsend 34-5,Weld,Encana Oil & Gas (USA) Inc.,Colorado,39722.0
2044,33007013860000,South Fryburg 40-26,Billings,"Denbury Onshore, LLC",North Dakota,9211.0
2045,42507328510000,TRAYLOR SOUTH ZAV I 1H(XCO),Zavala,"Chesapeake Operating, Inc.",Texas,567301.0
2046,49037290900000,FIVEMILE 31-90D,Sweetwater,BP America Production Company,Wyoming,2595.0
2047,49037290940000,FIVEMILE 31-150D,Sweetwater,BP America Production Company,Wyoming,2588.0
2048,42283332070000,SALINAS UNIT II LAS A 4H,La Salle,"Chesapeake Operating, Inc.",Texas,332213.0
2049,30015401140000,Washington 33 State 55,Eddy,Apache Corporation,New Mexico,22214.9658
2050,30015401160000,Washington 33 State 60,Eddy,Apache Corporation,New Mexico,27320.8842
2051,34059242380100,580008,Guernsey,EQT Production,Ohio,516511.0
2052,42123330570000,Ruppert GU1 A2H,DeWitt,Talisman Energy USA Inc.,Texas,40100.0
2053,42135424390000,C.A. Goldsmith 2307,Ector,XTO Energy/ExxonMobil,Texas,21087.0
2054,42439360680000,BIG BEND 2H,Tarrant,"Chesapeake Operating, Inc.",Texas,107352.0
2055,42501361410000,Roberts Unit 2772,Yoakum,Apache Corporation,Texas,10427.7591
2056,49037290910000,FIVEMILE 31-110D,Sweetwater,BP America Production Company,Wyoming,3092.0
2057,49037290920000,FIVEMILE 31-120D,Sweetwater,BP America Production Company,Wyoming,3012.0
2058,49037290930000,FIVEMILE 31-130D,Sweetwater,BP America Production Company,Wyoming,1997.0
2059,49037290950000,FIVEMILE 31-30D,Sweetwater,BP America Production Company,Wyoming,2659.0
2060,42495317580000,GWO 1473,Winkler,Whiting Petroleum,Texas,841.0
2061,42495317210000,GWO 1337,Winkler,Whiting Petroleum,Texas,1404.0
2062,42329385820000,Discovery Operating Amos # 3,Midland,"Discovery Operating, Inc.",Texas,6493.0
2063,5123230010000,Bearden 14-6,Weld,Encana Oil & Gas (USA) Inc.,Colorado,24872.0
2064,5123236020000,Bearden 13-6,Weld,Encana Oil & Gas (USA) Inc.,Colorado,12376.0
2065,30015410090000,Washington 34 State Swd 2,Eddy,Apache Corporation,New Mexico,16563.0
2066,30025410150000,Ruby Federal 19,Lea,ConocoPhillips Company/Burlington Resources,New Mexico,12500.0
2067,35045233470000,AURELIUS 16-21-25 1H,Ellis,"Chesapeake Operating, Inc.",Oklahoma,107433.0
2068,35151235470000,DIAMOND 27-28-13 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,38740.0
2069,42107317370000,Clark Wood Ranch #1153,Crosby,"Juno Operating Company II, LLC",Texas,2563.0
2070,42135420050000,Fee BK 1619,Ector,"Fasken Oil and Ranch, Ltd.",Texas,67975.0
2071,42227371680000,Hendrix 2403,Howard,Occidental Oil and Gas,Texas,20751.0
2072,42237397360000,Armstrong 1,Jack,"Newark E&P Operating, LLC",Texas,46024.0
2073,42237397560000,Armstrong 2,Jack,"Newark E&P Operating, LLC",Texas,38375.0
2074,42329385250000,Timmerman 7 4,Midland,COG Operating LLC,Texas,105455.0
2075,42475353540000,Barstow 18-4,Ward,"Jetta Operating Company, Inc",Texas,1879.0
2077,42501361500000,Roberts Unit 3684,Yoakum,Apache Corporation,Texas,10186.7214
2078,42501361560000,Roberts Unit 3686,Yoakum,Apache Corporation,Texas,10391.5956
2079,47009000940000,OV ROYALTY TRUST LLC BRK 3H,Brooke,"Chesapeake Operating, Inc.",West Virginia,389501.0
2080,42165374960000,Hoskins #1,Gaines,"Sheridan Production Company, LLC",Texas,6407.0
2081,35151238810000,G MEYER 3-26-13 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,37718.0
2082,42475014680000,GWO 323,Ward,Whiting Petroleum,Texas,969.0
2083,17031260440000,MCCOY 26-12-15 1H,De Soto,"Chesapeake Operating, Inc.",Louisiana,319561.0
2084,42107316820000,Clark Wood 1033,Crosby,"Juno Operating Company II, LLC",Texas,2563.0
2085,42475359050000,HSA 3036,Ward,Sundown Energy L.P.,Texas,89701.0
2086,5123235590000,Bearden 24-6,Weld,Encana Oil & Gas (USA) Inc.,Colorado,23958.0
2087,30015405500000,Nfe Federal 15,Eddy,Apache Corporation,New Mexico,16008.7971
2088,30045354520000,Martin Gas Com F 01H,San Juan,XTO Energy/ExxonMobil,New Mexico,35926.0
2089,35019243510000,Pierce #13,Carter,Mack Energy Co.,Oklahoma,491.0
2090,35151235640000,TRIBUNE 34-28-13 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,39875.0
2091,42227374930000,Dora Roberts A-28,Howard,"Sheridan Production Company, LLC",Texas,11021.0
2092,42283335960000,KINSEL RR UNIT II LAS G 5H,La Salle,"Chesapeake Operating, Inc.",Texas,374767.0
2093,42283338490000,Reed A 3H,La Salle,Talisman Energy USA Inc.,Texas,265102.0067
2094,42311352660000,"Haynes ""A"" #5H",McMullen,Comstock Oil & Gas,Texas,548645.0
2095,42439367230000,TCCD NORTH 5H,Tarrant,"Chesapeake Operating, Inc.",Texas,187314.0
2096,42479419490000,FAITH-YANA-I2H,Webb,"Chesapeake Operating, Inc.",Texas,376105.0
2097,42479419790000,FAITH-YANA-I3H,Webb,"Chesapeake Operating, Inc.",Texas,376635.0
2098,42501361430000,Roberts Unit 2774,Yoakum,Apache Corporation,Texas,10524.2599
2099,42507328610000,TEAGUE UNIT B ZAV 1H(XCO),Zavala,"Chesapeake Operating, Inc.",Texas,485849.0
2100,47095020680000,Sweeney Unit 1H,Tyler,Antero Resources Corporation,West Virginia,224225.0
2101,42227374250000,Tubb 39#3,Howard,Athlon Energy Operating LLC,Texas,82467.0
2102,42003331910000,FCU 4719,Andrews,XTO Energy/ExxonMobil,Texas,15190.0
2103,42227366450000,Cathey 16-1,Howard,Apache Corporation,Texas,2862.0
2104,49009288720000,COMBS RANCH 29-33-70 A 3H,Converse,"Chesapeake Operating, Inc.",Wyoming,303493.0
2105,5123221620000,Bearden 23-6,Weld,Encana Oil & Gas (USA) Inc.,Colorado,24723.0
2106,5123370960000,Castor LD12-78HN,Weld,"Noble Energy, Inc.",Colorado,139160.0
2109,35053231960000,AFGHAN 2-16H,Grant,"Atlas Energy, L.P.",Oklahoma,262145.0
2110,35119240680000,Sos 36-19n-2e 1WH,Payne,Devon Energy Production Company L. P.,Oklahoma,143357.2363
2111,37059257520000,591190,Greene,EQT Production,Pennsylvania,464372.0
2112,42003453940000,University Lands 13-46 #32,Andrews,SandRidge Energy,Texas,5997.0
2113,42127351870000,HATCH F 3H,Dimmit,"Chesapeake Operating, Inc.",Texas,341025.0
2114,42227015200000,Susie B Snyder 12,Howard,Merit Energy Company,Texas,2388.0325
2115,42227015270000,Susie B Snyder 19,Howard,Merit Energy Company,Texas,2402.0325
2116,42237397420000,Worthington 6,Jack,"Atlas Energy, L.P.",Texas,43503.6959
2117,42311352630000,"Haynes ""A"" #3H",McMullen,Comstock Oil & Gas,Texas,584018.0
2118,42325338420000,Aztec GE #5,Medina,"Aztec Drilling & Operating, LLC",Texas,5800.0
2119,42325338430000,Aztec GE #6,Medina,"Aztec Drilling & Operating, LLC",Texas,6600.0
2120,42325338440000,Aztec GE #7,Medina,"Aztec Drilling & Operating, LLC",Texas,6000.0
2121,42325338450000,Aztec GE #8,Medina,"Aztec Drilling & Operating, LLC",Texas,5800.0
2122,42431324970000,Sterling `X` Fee 006,Sterling,Chevron USA Inc.,Texas,22281.0
2123,42439360400000,EDGECLIFF A 2H,Tarrant,"Chesapeake Operating, Inc.",Texas,133458.0
2124,42461005660000,"MCELROY, J.T., CONS. 315",Upton,Chevron USA Inc.,Texas,6024.0
2125,49037288600000,Rasmussen 35-120D,Sweetwater,BP America Production Company,Wyoming,210338.0
2126,49037288630000,Rasmussen 35-150D,Sweetwater,BP America Production Company,Wyoming,2793.0
2127,35129238080000,BURNS 23-14-24 1H,Roger Mills,"Chesapeake Operating, Inc.",Oklahoma,179275.0
2128,42135420120000,Fee BK 1620,Ector,"Fasken Oil and Ranch, Ltd.",Texas,68558.0
2129,42165377790000,RCFU 601,Gaines,XTO Energy/ExxonMobil,Texas,33231.0
2130,49009288740000,COMBS RANCH 29-33-70 A 5H,Converse,"Chesapeake Operating, Inc.",Wyoming,272138.0
2131,42389336260000,Big Lub 1904H,Reeves,COG Operating LLC,Texas,232557.0
2132,42415005730000,Ellis-Grey 704,Scurry,Unitex Oil Company,Texas,4687.0
2133,5123370970000,Castor Federal LD13-78HN,Weld,"Noble Energy, Inc.",Colorado,154050.0
2134,35007256100000,Courtney Trust 1-2H,Beaver,Unit Petroleum,Oklahoma,24279.0432
2136,35085211860000,HDSU Banks #14-8,Love,"Mid-Con Energy Operating, LLC",Oklahoma,183.0
2137,42009425200000,Lindemann Properties #1,Archer,Lewis Operating Co.,Texas,104.0
2138,42135423740000,Jordan University Unit #457,Ector,Citation Oil and Gas Corp.,Texas,6230.0
2139,42135424100000,Jordan University Unit #556,Ector,Citation Oil and Gas Corp.,Texas,4136.0
2140,42283332440000,LEDWIG LAS B 1H(XCO),La Salle,"Chesapeake Operating, Inc.",Texas,445869.0
2141,42283338450000,Reed A 2H,La Salle,Talisman Energy USA Inc.,Texas,270624.5976
2142,42317386310000,Tarzan Standefer 9#3,Martin,Athlon Energy Operating LLC,Texas,74761.0
2143,42439358370000,EDGECLIFF C 5H,Tarrant,"Chesapeake Operating, Inc.",Texas,160293.0
2144,42439367220000,TCCD NORTH 2H,Tarrant,"Chesapeake Operating, Inc.",Texas,187691.0
2145,42461386850000,Neal Ranch 77 A11,Upton,COG Operating LLC,Texas,101633.0
2146,49009288750000,COMBS RANCH 29-33-70 A 6H,Converse,"Chesapeake Operating, Inc.",Wyoming,256653.0
2147,42415323120000,Ellis-Grey #213,Scurry,Unitex Oil Company,Texas,3004.0
2148,42211351630000,SUE 14 HMH 1H,Hemphill,"Chesapeake Operating, Inc.",Texas,170149.0
2149,42211351640000,BILL 142H,Hemphill,"Chesapeake Operating, Inc.",Texas,164228.0
2150,35003225590000,ALBERT 29-27-11 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,66224.0
2151,42389336130000,Deakins 26-51-8 #1H,Reeves,"Clayton Williams Energy, Inc.",Texas,210439.0
2152,34019222060000,COLESCOTT 11-12-5 1H,Carroll,"Chesapeake Operating, Inc.",Ohio,384894.0
2153,34067211350000,Cnxhar9n5w 3H-24,Harrison,Hess Corporation,Ohio,534587.8353
2154,37003222370000,590596,Allegheny,EQT Production,Pennsylvania,218607.0
2155,37059259190000,CHARLES BEHM GRE 8H,Greene,"Chesapeake Operating, Inc.",Pennsylvania,573140.0
2156,37115205100000,JUSER 3H,Susquehanna,"Chesapeake Operating, Inc.",Pennsylvania,366437.0
2157,42367353720000,Bailey Ranch Unit Ii 6H,Parker,"Aruba Petroleum, Inc.",Texas,95623.4673
2158,42367353730000,Bailey Ranch Unit Ii 5H,Parker,"Aruba Petroleum, Inc.",Texas,127391.7579
2159,47009001540000,THOMAS PARKINSON BRK 8H,Brooke,"Chesapeake Operating, Inc.",West Virginia,371859.0
2160,35151238790000,CUMBERLAND 33-28-13 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,37662.0
2161,34019222880000,MILLS 1-15-5 1H,Carroll,"Chesapeake Operating, Inc.",Ohio,441197.0
2162,35019258520000,Wildcat Jim #243,Carter,Citation Oil and Gas Corp.,Oklahoma,311.0
2163,42237388860000,Mike Cherryhomes D 10,Jack,"Atlas Energy, L.P.",Texas,12395.0
2164,42317384650000,Cross Bar Ranch 1811H,Martin,"RSP Permian, LLC",Texas,136862.0
2166,42415348670000,"Clarkson ""C"" #1",Scurry,"CML Exploration, LLC",Texas,948.0
2167,42461387160000,Reagan 2,Upton,COG Operating LLC,Texas,66645.0
2168,42479419170000,FAITH-YANA-I1H,Webb,"Chesapeake Operating, Inc.",Texas,401914.0
2169,42507328600000,TRAYLOR SOUTH ZAV J 1H(XCO),Zavala,"Chesapeake Operating, Inc.",Texas,586357.0
2170,42415005580000,Ellis-Grey 401,Scurry,Unitex Oil Company,Texas,5018.0
2171,42495015030000,GWO 696W,Winkler,Whiting Petroleum,Texas,1401.0
2172,42135422760000,Millard C 26,Ector,ConocoPhillips Company/Burlington Resources,Texas,3295.0
2173,17031231430000,HOSS RA SUE; McCord Bros 19#1-D,De Soto,J-W Operating Company,Louisiana,1304.701
2174,34121244100000,Miley Unit 2H,Noble,Antero Resources Corporation,Ohio,32608.0
2175,42123328440000,Saunders Unit A2,DeWitt,ConocoPhillips Company/Burlington Resources,Texas,27000.0
2176,42165376930000,Steadman 11#1,Gaines,Petroplex Energy Inc.,Texas,69397.0
2179,42357332280000,Wooster 1-32,Ochiltree,"Hadaway Consulting and Engineering, LLC",Texas,28613.0
2180,42357332300000,Caesar 387-1H,Ochiltree,"Holmes Exploration, LLC",Texas,116958.0
2181,42429363330000,Ruthy Campbell Unit #2,Stephens,PETEX,Texas,508.0
2182,42439367240000,TCCD NORTH 6H,Tarrant,"Chesapeake Operating, Inc.",Texas,106905.0
